,ABEV,ABUD,ABV,ABW,ACCOB,ADC,ADSO,AED,AFTI,BACA,BAS,BBR,BBRL,BEAM,BEER,BF,BFD,BJD,BORN,BREW,BRH,BUD,CCU,CDB,CDG,CDL,CEDC,CFN,CGAS,CHLN,CKB,CNB,CNWN,CREG,CU,CUE,DCS,DEO,DIL,DR,DRE,FAL,FALB,FO,GBL,GDS,GENBB,GHB,GRRR,GWT,HAN,HBL,HIR,HOOK,HTC,IBCO,JACQ,KNBWY,LONE,LQU,MGPI,MLB,MWGP,NBW,NDC,OLYB,PABT,PFB,PTBC,PTT,RAIN,RG,RGLD,RKY,ROX,RUM,RUP,SAM,SBR,SFR,SH,SLZ,STZ,SXC,TAP,TBVT,TFI,TFZ,THT,THTR,TYLR,VCO,VO,FARM,GMCR,JVA,PEET,Excess Return on the Market,Small-Minus-Big Return,High-Minus-Low Return,Momentum Factor,USREC
2003-07-31,,,,,,,,22.600000381469727,,,,,,,,79.04999923706055,,,,,,51.81999969482422,,,,,,,,7.590000152587891,,,,,18.549999237060547,,,41.45000076293945,,,,,,,,,5.03000020980835,,,,,,,,,,,6.400000095367432,,12.279999732971191,7.800000190734863,3.9000000953674316,,,,,,,,,,,,51.380001068115234,,,,15.170000076293945,,,,,29.02500057220459,,,,,,-10.050000190734863,,,47.0,,335.5,19.6200008392334,,18.360000610351562,0.0235,0.051100000000000007,-0.011899999999999999,-0.0031,0
2003-09-30,,,,,,,,25.760000228881836,,,,,,,,80.22000122070312,,,,,,49.34000015258789,,,,,,,,7.841000080108643,,,,,17.700000762939453,,,44.150001525878906,,,,,,,,,-4.619999885559082,,,,,,,,,,,7.619999885559082,,15.0600004196167,8.930000305175781,3.799999952316284,,,,,,,,,,,,53.7599983215332,,,,15.920000076293945,,,,,30.380000114440918,,,,,,-10.225000381469727,,,45.79999923706055,,320.0,19.799999237060547,,19.670000076293945,-0.0124,0.008,0.001,-0.0019,0
2003-10-31,,,,,,,,27.209999084472656,,,,,,,,85.58499908447266,,,,,,49.2599983215332,,,,,,,,8.651000022888184,,,,,21.15999984741211,,,47.810001373291016,,,,,,,,,4.510000228881836,,,,,,,,,,,8.100000381469727,,15.399999618530273,-9.614999771118164,4.0,,,,,,,,,,,,56.04999923706055,,,,17.100000381469727,,,,,31.335000038146973,,,,,,10.069999694824219,,,48.25,,-322.5,21.34000015258789,,16.850000381469727,0.0608,0.0263,0.0192,0.0373,0
2003-12-31,,,,,,,,31.59000015258789,,,,,,,,95.19999694824219,,,,,,52.68000030517578,,,,,,,,8.800000190734863,,,,,21.5,,,52.86000061035156,,,,,,,,,3.859999895095825,,,,,,,,,,,8.59000015258789,,16.350000381469727,15.75,4.059999942779541,,,,,,,,,,,,56.099998474121094,,,,18.139999389648438,,,,,32.96000099182129,,,,,,11.5,,,42.20000076293945,,314.0,22.920000076293945,,17.459999084472656,0.0429,-0.0271,0.016,-0.056900000000000006,0
2004-03-31,,,,,,,,33.689998626708984,,,,,,,,49.079999923706055,,,,,,51.0,,,,,,,,9.0,,,,,22.860000610351562,,,52.880001068115234,,,,,,,,,,,,,,,,,,,,10.600000381469727,,18.229999542236328,25.59000015258789,4.920000076293945,,,,,,,,,,,,69.44999694824219,,,,18.420000076293945,,,,,32.29999923706055,,,,,,12.0,,,44.29999923706055,,360.0,20.139999389648438,,21.299999237060547,-0.0132,0.0175,0.0023,0.0022,0
2004-04-30,,,,,,,,31.979999542236328,,,,,,,,48.03000068664551,,,,,,51.2400016784668,,,,,,,,8.878000259399414,,,,,20.850000381469727,,,54.5,,,,,,,,,,,,,,,,,,,,10.020000457763672,,18.239999771118164,26.809999465942383,4.659999847412109,,,,,,,,,,,,65.70999908447266,,,,19.059999465942383,,,,,33.290000915527344,,,,,,14.0,,,41.0,,365.0,21.350000381469727,,21.81999969482422,-0.0183,-0.0174,-0.0302,-0.0537,0
2004-06-30,,,,,,,,34.689998626708984,,,,,,,,48.15999984741211,,,,,,54.0,,,,,,,,10.880000114440918,,,,,21.3799991607666,,,54.75,,,,,,,,,,,,,,,,,,,,10.010000228881836,,16.829999923706055,38.689998626708984,5.119999885559082,,,,,,,,3.299999952316284,,,,72.33999633789062,,,,20.139999389648438,,,,,37.26500129699707,,,,,,-13.949999809265137,,,-48.875,,26.829999923706055,18.56999969482422,,24.989999771118164,0.018600000000000002,0.022799999999999997,0.0123,0.0209,0
2004-08-31,,,,,,,,32.41999816894531,,,,,,,,,,,,,,52.79999923706055,,,,,,,,10.390999794006348,,,,,23.600000381469727,,,49.95000076293945,,,,,,,,,,,,,,,,,,,,9.100000381469727,,17.459999084472656,9.210000038146973,4.769999980926514,,,,,,,,3.0,,,,68.48999786376953,,,,21.760000228881836,,,,,36.7450008392334,,,,,,12.899999618530273,,,54.5,,25.0,20.260000228881836,,22.899999618530273,0.0008,-0.0149,0.01,-0.0158,0
2004-09-30,,,,,,,,34.279998779296875,,,,,,,,,,,,,,49.95000076293945,,,,,,,,10.5,,,,,23.65999984741211,,,50.43000030517578,,,,,,,,,,,,,,,,,,,,8.720000267028809,,18.0,9.920000076293945,5.03000020980835,,,,,,,,2.9000000953674316,,,,67.91999816894531,,,,25.200000762939453,,,,,38.114999771118164,,,,,,12.15999984741211,,,56.0,,26.729999542236328,21.020000457763672,,23.389999389648438,0.016,0.0302,-0.0002,0.0525,0
2004-11-30,,,,,,,,40.02000045776367,,,,,,,,,,,,,,50.09000015258789,,,,,,,,11.890000343322754,,,,,25.389999389648438,,,56.34000015258789,,,,,,,,,,,,,,,,,,,,9.649999618530273,,17.1200008392334,9.34000015258789,5.809999942779541,,,,,,,,-3.119999885559082,,,,74.9000015258789,,,,21.780000686645508,,,,,44.82500076293945,,,,,,11.920000076293945,,,73.9800033569336,,26.559999465942383,24.010000228881836,,25.280000686645508,0.0454,0.0373,0.014499999999999999,0.0323,0
2004-12-31,,,,,,,,39.90999984741211,,,,,,,,,,,,,,50.72999954223633,,,,,,,,14.15999984741211,,,,,25.229999542236328,,,57.880001068115234,,,,,,,,,,,,,,,,,,,,9.899999618530273,,17.049999237060547,8.640000343322754,6.46999979019165,,,,,,,,-3.0399999618530273,,,,75.66999816894531,,,,21.270000457763672,,,,,46.454999923706055,,,,,,13.180000305175781,,,71.80000305175781,,24.239999771118164,25.100000381469727,,26.469999313354492,0.034300000000000004,-0.0003,-0.0021,-0.028300000000000002,0
2005-01-31,,,,,,,,37.5,,,,,,,,,,,,,,49.18000030517578,,,,,,,,14.270000457763672,,,,,23.969999313354492,,,54.90999984741211,,,,,,,,,,,,,,,,,,,,10.210000038146973,,19.5,7.599999904632568,6.150000095367432,,,,,,,,2.9000000953674316,,,,74.5999984741211,,,,23.6200008392334,,,,,52.03499984741211,,,,,,-13.244999885559082,,,-71.5,,25.84000015258789,24.520000457763672,,25.360000610351562,-0.0276,-0.0172,0.0207,0.0319,0
2005-02-28,,,,,,,,40.25,,,,,,,,,,,,,,47.45000076293945,,,,,,,,,,,,,24.920000076293945,,,57.27000045776367,,,,,,,,,,,,,,,,,,,,10.25,,19.959999084472656,7.670000076293945,6.659999847412109,,,,,,,,2.630000114440918,,,,,,,,23.700000762939453,,,,,53.920000076293945,,-0.0774993896484375,,,,12.550000190734863,,,77.5,,24.950000762939453,26.020000457763672,,24.219999313354492,0.0189,-0.005699999999999999,0.0154,0.0318,0
2005-03-31,,,,,,,,40.66999816894531,,,,,,,,,,,,,,47.38999938964844,,,,,,,,,,,,,24.549999237060547,,,56.900001525878906,,,,,,,,,,,,,,,,,,,,9.800000190734863,,22.549999237060547,8.34000015258789,6.5,,,,,,,,3.109999895095825,,,,,,,,21.899999618530273,,,,,53.18499946594238,,-0.595001220703125,,,,13.050000190734863,,,75.94000244140625,,23.950000762939453,23.989999771118164,,24.649999618530273,-0.0197,-0.013999999999999999,0.020499999999999997,0.0055000000000000005,0
2005-05-31,,,,,,,,50.650001525878906,,,,,,,,,,,,,,46.849998474121094,,,,,,,,,,,,,23.450000762939453,,,58.119998931884766,,,,,,,,,,,,,,,,,,,,9.899999618530273,,23.81999969482422,8.359999656677246,5.920000076293945,,,,,,,,2.990000009536743,,,,,,13.949999809265137,,21.110000610351562,,,,,27.90499973297119,,-3.8050003051757812,,,,,,,75.25,,24.0,33.27000045776367,4.650000095367432,28.389999389648438,0.0365,0.0288,-0.0059,0.0043,0
2005-06-30,,,,,,,,48.470001220703125,,,,,,,,,,,,,,45.75,,,,,,,,,,,,,24.0,,,59.29999923706055,,,,,,,,,,,,,,,,,,,,9.710000038146973,,24.09000015258789,8.300000190734863,5.989999771118164,,,,,,,,2.4700000286102295,,,,,,25.75,,22.440000534057617,,,,,29.75,,-0.2824993133544922,,,,,,,77.75,,22.260000228881836,33.939998626708984,7.900000095367432,33.040000915527344,0.005699999999999999,0.0259,0.0281,0.0206,0
2005-08-31,,,,,,,,,,,,,,,,,,,,,,44.310001373291016,,,,,,,,,,,,,26.260000228881836,,,57.709999084472656,,,,,,,,,,,,,,,,,,,,10.140000343322754,,34.7400016784668,9.0,,,,,,,,,2.049999952316284,,,,,,28.049999237060547,,23.5,,,,,0.11750030517578125,,64.90499877929688,,,,,,,83.5,,20.940000534057617,38.84000015258789,10.930000305175781,31.270000457763672,-0.012199999999999999,-0.0098,0.0134,0.0227,0
2005-09-30,,,,,,,,,,,,,,,,,,,,,,43.040000915527344,,,,,,,,,,,,,25.940000534057617,,,58.0099983215332,,,,,,,,,,,,,,,,,,,,11.069999694824219,,31.290000915527344,11.199999809265137,,,,,,,,,1.9500000476837158,,,,,,28.010000228881836,,25.0,,,,,26.164999961853027,,-1.8699989318847656,,,,,,,85.0,,20.190000534057617,34.779998779296875,7.699999809265137,30.610000610351562,0.0049,-0.0067,0.0069,0.0345,0
2005-10-31,,,,,,,,,,,,,,,,,,,,,,41.2599983215332,,,,,,,,,,,,,24.420000076293945,,,59.43000030517578,,,,,,,,,,,,,,,,,,,,11.079999923706055,,31.15999984741211,10.6899995803833,,,,,,,,,-1.8700000047683716,,,,,,-28.06999969482422,,25.600000381469727,,,,,23.3700008392334,,63.21999931335449,,,,,,,27.979999542236328,,19.950000762939453,42.0099983215332,6.360000133514404,33.27000045776367,-0.0202,-0.0123,0.0040999999999999995,-0.013000000000000001,0
2005-11-30,,,,,,,,,,,,,,,,,,,,,,43.7400016784668,,,,,,,,,,,,,25.649999618530273,,,58.150001525878906,,,,,,,,,,,,,,,,,,,,10.65999984741211,,34.0,11.270000457763672,,,,,,,,,1.840000033378601,,,,,,28.139999389648438,,27.059999465942383,,,,,23.6200008392334,,-0.2675018310546875,,,,,,,27.0,,20.3700008392334,41.02000045776367,6.539999961853027,31.049999237060547,0.0361,0.009899999999999999,-0.012,0.0027,0
2006-01-31,,,,,,,,,,,,,,,,,,,,,,41.439998626708984,,,,,,,,,,,,,25.049999237060547,,,60.02000045776367,,,,,,,,,,,,,,,,,,,,12.510000228881836,,36.70000076293945,18.40999984741211,,,,,,,,,1.0499999523162842,,,,,,-28.040000915527344,,25.899999618530273,,,,,26.655000686645508,,62.584999084472656,,,,,,,28.709999084472656,,20.81999969482422,38.29999923706055,7.090000152587891,30.81999969482422,0.0304,0.0542,0.0109,0.0268,0
2006-02-28,,,,,,,,,,,,,,,,,,,,,,41.540000915527344,,,,,,,,,,,,,27.200000762939453,,,61.70000076293945,,,,,,,,,,,,,,,,,,,,13.130000114440918,,36.75,13.329999923706055,,,,,,,,,-1.0399999618530273,,,,,,-28.30500030517578,,26.729999542236328,,,,,26.170000076293945,,62.875,,,,,,,28.5,,21.75,41.0099983215332,6.269999980926514,29.940000534057617,-0.003,-0.004,-0.0037,-0.0184,0
2006-03-31,,,,,,,,,,,,,,,,,,,,,,42.77000045776367,,,,,,,,,,,,,24.899999618530273,,,63.43000030517578,,,,,,,,,,,,,,,,,,,,13.539999961853027,,38.369998931884766,16.200000762939453,,,,,,,,,-1.340000033378601,,,,,,,,26.010000228881836,,,,,24.859999656677246,,-0.3149986267089844,,,,,,,29.469999313354492,,22.299999237060547,39.720001220703125,6.099999904632568,30.0,0.0146,0.0345,0.0055000000000000005,0.0126,0
2006-05-31,,,,,,,,,,,,,,,,,,,,,,45.63999938964844,,,,,,,,,,,,,23.25,,,66.19000244140625,,,,,,,,,,,,,,,,,,,,16.1200008392334,,49.349998474121094,28.479999542236328,,,,,,,,,1.190000057220459,,,,,6.199999809265137,,,27.030000686645508,,,,,24.670000076293945,,-0.45999908447265625,,,,,,,25.399999618530273,,20.270000457763672,39.47999954223633,5.75,28.989999771118164,-0.035699999999999996,-0.0298,0.0239,-0.0365,0
2006-06-30,,,36.599998474121094,,,,,,,,,,,,,,,,,,,45.59000015258789,,,,,,,,,,,,,22.09000015258789,,,67.55000305175781,,,,,,,,,,,,,,,,,,,,,,49.119998931884766,23.219999313354492,,,,,,,,,1.2599999904632568,,,,,7.75,,,29.290000915527344,,,,,25.06999969482422,,68.43999862670898,,,,,,,27.899999618530273,,21.68000030517578,40.16999816894531,4.590000152587891,30.190000534057617,-0.0034999999999999996,-0.0038,0.008,0.0147,0
2006-07-31,,,35.400001525878906,,,,,,,,,,,,,,,,,,,48.150001525878906,,,,,24.100000381469727,,,,,,,,22.790000915527344,,,70.31999969482422,,,,,,,,,,,,,,,,,,,,,,51.779998779296875,23.040000915527344,,,,,,,,,-1.2300000190734863,,,,,6.900000095367432,,,29.450000762939453,,,,,0.0149993896484375,,70.92499923706055,,,,,,,27.030000686645508,,20.979999542236328,39.790000915527344,3.690000057220459,28.3700008392334,-0.0078000000000000005,-0.039900000000000005,0.0262,-0.0222,0
2006-08-31,,,39.20000076293945,,,,,,,,,,,,,,,,,,,49.380001068115234,,,,,23.030000686645508,,,,,,,,24.93000030517578,,,71.5,,,,,,,,,,,,,,,,,,,,,,53.84000015258789,24.09000015258789,,,,,,,,,2.0299999713897705,,,,,6.099999904632568,,,32.119998931884766,,,,,27.2450008392334,,69.93500137329102,,,,,,,28.75,,21.15999984741211,38.56999969482422,4.090000152587891,25.209999084472656,0.0203,0.0101,-0.0204,-0.0346,0
2006-10-31,,,39.369998931884766,,,,,,,,,,,,,,,,,,,47.41999816894531,,,,,25.3799991607666,,,,,,,,27.510000228881836,,,74.47000122070312,,,,,,,,,,,,,,,,,,,,,,58.470001220703125,22.450000762939453,,,,,,,,,2.390000104904175,,,,,6.75,,,36.5,,,,,27.489999771118164,,71.09000015258789,,,,,,,31.0,,22.559999465942383,39.56999969482422,3.9000000953674316,26.75,0.0323,0.0172,-0.0026,-0.0024,0
2006-11-30,,,41.5,,,,,,,,,,,,,,,,,,,47.5099983215332,,,,,28.649999618530273,,,,,,,,29.059999465942383,,,77.29000091552734,,,,,,,,,,,,,,,,,,,,,,66.5,21.809999465942383,,,,,,,,,3.7899999618530273,,,,,5.869999885559082,,,36.060001373291016,,,,,27.984999656677246,,71.04000091552734,,,,,,,30.739999771118164,,21.010000228881836,49.20000076293945,4.650000095367432,25.450000762939453,0.0171,0.0072,0.0011,-0.0101,0
2007-01-31,,,45.849998474121094,,,,,,,,,,,,,,,,,,,50.970001220703125,,,,,29.489999771118164,,,,,,,,29.920000076293945,,,78.7300033569336,,,,,,,,,,,,,,,,,,,,,,66.79000091552734,22.06999969482422,,,,,,,,,8.859999656677246,,,,,6.230000019073486,,,35.150001525878906,,,,,-0.005000114440917969,,-0.34999847412109375,,,,,,,36.0,,20.139999389648438,59.11000061035156,4.110099792480469,25.850000381469727,0.013999999999999999,0.0014000000000000002,-0.006999999999999999,0.0018,0
2007-02-28,,,45.97999954223633,,,,,,,,,,,,,,,,,,,49.040000915527344,,,,,27.18000030517578,,,,,,,,29.549999237060547,,,79.43000030517578,,,,,,,,,,,,,,,,,,,,,,70.51000213623047,19.84000015258789,,,,,,,,,10.140000343322754,,,,,6.5,,,32.790000915527344,,,,,23.454999923706055,,-1.029998779296875,,,,,,,31.81999969482422,,21.270000457763672,56.09000015258789,3.859999895095825,25.350000381469727,-0.0196,0.0118,-0.0012,-0.013600000000000001,0
2007-04-30,,,57.119998931884766,,,,,,,,,,,,,,,,,,,49.189998626708984,,,,,29.75,,,,,,,,34.84000015258789,,,84.4000015258789,,,,,,,,,,,,,,,,,,,,,,71.98999786376953,19.90999984741211,,,,,,,,,8.289999961853027,,,,,6.190000057220459,,,32.209999084472656,,,,,-0.16499996185302734,,94.63999938964844,,,,,,,36.689998626708984,,21.450000762939453,61.119998931884766,4.199999809265137,25.940000534057617,0.0349,-0.0217,-0.0143,-0.0015,0
2007-05-31,,,66.80000305175781,,,,,,,,,,,,,,,,,,,53.34000015258789,,,,,34.5099983215332,,,,,,,,34.70000076293945,,,85.38999938964844,,,,,,,,,,,,,,,,,,,,,,73.98999786376953,17.059999465942383,,,,,,,,,7.400000095367432,,,,,6.14900016784668,,,38.29999923706055,,,,,24.22499942779541,,91.56999969482422,,,,,,,40.880001068115234,,22.25,67.6500015258789,3.990000009536743,26.06999969482422,0.032400000000000005,0.0023,-0.0062,-0.0027,0
2007-07-31,,,70.05000305175781,,,,,,,,,,,,,,,,,,,48.77000045776367,,,,,41.16999816894531,,,,,,,,37.150001525878906,,,81.68000030517578,,,,,,,,,,,,,,,,,,,,,,75.5,16.25,,,,,,,,,7.0,,,,,4.800000190734863,,,40.7599983215332,,,,,21.994999885559082,,1.220001220703125,,,,,,,48.5,,20.670000076293945,29.649999618530273,5.300000190734863,23.989999771118164,-0.0373,-0.026099999999999998,-0.0373,0.0281,0
2007-08-31,,,67.5999984741211,,,,,,,,,,,,,,,,,,,49.400001525878906,,,,,43.86000061035156,,,,,,,,36.279998779296875,,,85.41999816894531,,,,,,,,,,,,,,,,,,,,,,72.5,14.460000038146973,,,,,,,,,7.449999809265137,,,,,4.900000095367432,,,48.7599983215332,,,,,24.225000381469727,,0.2550010681152344,,,,,,,47.380001068115234,,23.0,34.06999969482422,5.25,25.260000228881836,0.0092,-0.0014000000000000002,-0.0189,0.001,0
2007-10-31,,,80.0,,,,,,,,,,,,,,,,,,,51.279998779296875,,,,,53.18000030517578,,,,,,,,41.97999954223633,,,91.75,,,,,,,,,,,,,,,,,,,,,,66.26000213623047,9.539999961853027,,,,,,,,,11.920000076293945,,,,,3.140000104904175,,,52.25,,,,,25.105000495910645,,0.2049999237060547,,,,,,,52.0,,24.889999389648438,37.29999923706055,5.150000095367432,27.270000457763672,0.018000000000000002,0.0012,-0.0311,0.048799999999999996,0
2007-11-30,,,71.25,,,,,,,,,,,,,,,,,,,52.720001220703125,,,,,50.0,,,,,,,,35.650001525878906,,,90.58000183105469,,,,,,,,,,,,,,,,,,,,,,68.0,8.220000267028809,,,,,,,,,10.25,,,,,1.149999976158142,,,33.189998626708984,,,,,23.524999618530273,,54.920000076293945,,,,,,,43.790000915527344,,22.989999771118164,32.619998931884766,4.900000095367432,26.719999313354492,-0.0483,-0.029300000000000003,-0.009399999999999999,0.009000000000000001,0
2007-12-31,,,68.0,,,,,,,,,,,,,,,,,,,52.34000015258789,,,,,58.08000183105469,,,,,,,,35.7599983215332,,,85.83000183105469,,,,,,,,,,,,,,,,,,,,,,81.25,9.420000076293945,,,,,,,,,,,,,,2.2200000286102295,,,37.650001525878906,,,,,23.670000076293945,,51.80999946594238,,,,,,,42.47999954223633,,22.989999771118164,40.70000076293945,4.860000133514404,29.06999969482422,-0.0087,0.0016,-0.0052,0.0654,0
2008-01-31,,,64.0,,,,,,,,,,,,,,,,,,,46.5,,,,,52.56999969482422,,,,,,,,34.0,,,80.7699966430664,,,,,,,,,,,,,,,,,,,,,,-82.22000122070312,9.489999771118164,,,,,,,,,,,,,,1.7999999523162842,,,35.61000061035156,,,,,20.899999618530273,,0.034999847412109375,,,,,,,37.0,,23.549999237060547,38.52000045776367,4.389999866485596,21.940000534057617,-0.0636,-0.0098,0.0401,-0.0788,1
2008-02-29,,,76.0,,,,,,,,,,,,,,,,,,,47.09000015258789,,,,,58.18000030517578,,,,,,,,33.220001220703125,,,82.0999984741211,,,,,,,,,,,,,,,,,,,,,,,6.420000076293945,,,,,,,,,,,,,,1.7899999618530273,,,35.65999984741211,,,,,19.204999923706055,,0.467498779296875,,,,,,,39.939998626708984,,22.329999923706055,30.510000228881836,4.329899787902832,23.40999984741211,-0.030899999999999997,-0.0040999999999999995,-0.0084,0.0611,1
2008-03-31,,,65.4000015258789,,,,,,,,,,,,,,,,,,,47.45000076293945,,,,,58.189998626708984,,,,,,,,35.34000015258789,,,81.31999969482422,,,,,,,,,,,,,,,,,,,,,,,6.989999771118164,,,,,,,,,,,,,,1.0299999713897705,,,47.540000915527344,,,,,17.710000038146973,,-0.07500076293945312,,,,,,,36.75,,23.139999389648438,31.649999618530273,2.75,23.510000228881836,-0.009300000000000001,0.0077,0.0034999999999999996,0.040999999999999995,1
2008-04-30,,,64.98999786376953,,,,,,,,,,,,,,,,,,,49.20000076293945,,,,,60.91999816894531,,,,,,,,36.459999084472656,,,81.9000015258789,,,,,,,,,,,,,,,,,,,,,,,7.320000171661377,,,,,,,,,,,,,,0.949999988079071,,,44.29999923706055,,,,,18.460000038146973,,54.42499923706055,,,,,,,40.25,,24.719999313354492,32.20000076293945,2.549999952316284,23.229999542236328,0.046,-0.0172,-0.0109,-0.0033,1
2008-06-30,,,59.47999954223633,,,,,,,,,,,,,,,,,,,62.119998931884766,,,,,74.1500015258789,,,,,,,,29.15999984741211,,,73.87000274658203,,,,,,,,,,,,,,,,,,,,,,,5.800000190734863,,,,,,,,,,,,,,0.20000000298023224,,,40.68000030517578,,,,,19.795000076293945,,54.05000114440918,,,,,,,33.81399917602539,,21.149999618530273,37.56999969482422,2.303999900817871,19.81999969482422,-0.08439999999999999,0.0124,-0.027000000000000003,0.12539999999999998,1
2008-07-31,,,52.7400016784668,,,,,,,,,,,,,,,,,,,67.76000213623047,,,,,72.95999908447266,,,,,,,,31.899999618530273,,,70.37999725341797,,,,,,,,,,,,,,,,4.199999809265137,,,,,,,5.5,,,,,,,,,,,,,,0.27000001072883606,,,45.290000915527344,,,,,21.489999771118164,,53.67500114440918,,,,,,,35.349998474121094,,26.34000015258789,36.349998474121094,2.140000104904175,19.489999771118164,-0.0077,0.0256,0.0527,-0.0513,1
2008-09-30,,,45.5,,,,,,,,,,,,,,,,,,,64.87999725341797,32.11000061035156,,,,45.40999984741211,,,,,,,,,,,68.86000061035156,,,,,,,,,,,,,,,,3.630000114440918,,,,,,,2.8399999141693115,,,,,,,,,,,,,,0.2199999988079071,,,47.4900016784668,,,,,21.479999542236328,,45.72999954223633,,,,,,,35.20000076293945,,24.8700008392334,39.34000015258789,2.3399999141693115,27.920000076293945,-0.0924,-0.0124,0.059000000000000004,0.0036,1
2008-10-31,,,36.8849983215332,,,,,,,,,,,,,,,,,,,62.029998779296875,26.729999542236328,,,,28.790000915527344,,,,,,,,,,,62.189998626708984,,,,,,,,,,,,,,,,2.789900064468384,,,,,,,1.5199999809265137,,,,,,,,,,,,,,0.3199999928474426,,,37.790000915527344,,,,,12.539999961853027,,37.18000030517578,,,,,,,27.309999465942383,,24.0,28.989999771118164,1.6299999952316284,22.459999084472656,-0.1723,-0.0252,-0.0222,0.0779,1
2008-12-31,,,36.25,,,,,,,,,,,,,,,,,,,,26.260000228881836,,,,19.700000762939453,,,,,,,,,,,56.7400016784668,,,,,,,,,,,,,,,,1.2000000476837158,,,,,,,0.6700000166893005,,,,,,,,,,,,,,0.2199999988079071,,,28.399999618530273,,,,,15.830000400543213,,0.45999908447265625,,,,,,,30.5,,24.940000534057617,38.70000076293945,0.8300999999046326,23.25,0.0174,0.0349,0.0007000000000000001,-0.0507,1
2009-03-31,,,38.619998931884766,,,,,,,,,,,,,,,,,,,,28.100000381469727,,,,10.760000228881836,,,,,,,,,,,44.75,,,,,,,,,,,,,,,,1.159999966621399,,,,,,,0.7400000095367432,,,,,,,,,,,,,,0.20000000298023224,,,20.860000610351562,,,,,11.875,,0.1399993896484375,,,,,,,33.20000076293945,,17.799999237060547,48.0,1.2000000476837158,21.6200008392334,0.0895,0.0,0.0334,-0.1161,1
2009-04-30,,,45.45000076293945,,,,,,,,,,,,,,,,,,,,29.59000015258789,,,,22.399999618530273,,,,,,,,,,,47.849998474121094,,,,,,,,,,,,,,,,2.1768999099731445,,,,,,,1.659999966621399,,,,,,,,,,,,,,0.2198999971151352,,,26.600000381469727,,,,,11.670000076293945,,38.125,,,,,,,33.04999923706055,,19.75,72.30999755859375,3.700000047683716,27.280000686645508,0.1018,0.0528,0.0526,-0.3439,1
2009-06-30,,,53.099998474121094,,,,,,,,,,,,,,,,,,,,35.0,,,,26.56999969482422,,,,,,,,,,,57.25,,,,,,,,,,,,,,,,2.0399999618530273,,,,,,,2.859999895095825,,,,,,,,,,,,,,0.2199999988079071,,,29.59000015258789,,,,,12.650000095367432,,-0.11499977111816406,,,,,,,-36.04499816894531,,22.8799991607666,59.119998931884766,3.430000066757202,25.200000762939453,0.0043,0.026600000000000002,-0.027200000000000002,0.053,1
2009-07-31,,,57.31999969482422,,,,,,,,,,,,,,,,,,,,34.16999816894531,,,,28.709999084472656,,,,,,,,,,,62.380001068115234,,,,,,,,,,,,,,,,1.8899999856948853,,,,,,,2.9000000953674316,,,,,,,,,,,,,,0.21899999678134918,,,31.190000534057617,,,,,13.579999923706055,,0.6649990081787109,,,,,,,41.599998474121094,,22.479999542236328,70.44000244140625,3.5999999046325684,27.40999984741211,0.07719999999999999,0.0187,0.0484,-0.0537,0
2009-08-31,,,-63.55999755859375,,,,,,,,,,,,,,,,,,,,32.540000915527344,,,,32.20000076293945,,,,,,,,,,,62.040000915527344,,,,,,,,,,,,,,,,3.299999952316284,,,,,,,3.7799999713897705,,,,,,,,,,,,,,0.25,,,39.75,,,,,14.829999923706055,,0.03750038146972656,,,,,,,40.7599983215332,,20.649999618530273,60.189998626708984,4.340000152587891,26.309999465942383,0.0333,-0.0108,0.07629999999999999,-0.0882,0
2009-09-30,,,70.68000030517578,,,,,,,,,,,,,,,,,,,45.939998626708984,34.25,,,,32.7599983215332,,,,,,,,,,,61.4900016784668,,,,,,,,,,,,,,,,3.7300000190734863,,,,,,,4.260000228881836,,,,,,,,,,,,,,0.4099999964237213,,,37.08000183105469,,,,,15.154999732971191,,0.11499977111816406,,,,,,,41.650001525878906,,20.700000762939453,73.83999633789062,4.480000019073486,28.229999542236328,0.0408,0.024300000000000002,0.0104,-0.0495,0
2009-11-30,,,83.2699966430664,,,,,,,,,,,,,,,,,,,50.290000915527344,36.04999923706055,,,,27.8799991607666,,,,,,,,,,,67.61000061035156,,,,,,,,,,,,,,,,2.710099935531616,,,,,,,6.630000114440918,,,,,,,,,,,,,,0.3199999928474426,,,42.09000015258789,,,,,0.0025005340576171875,,0.4074993133544922,,,,,,,39.66999816894531,,17.43000030517578,62.97999954223633,4.25,32.560001373291016,0.0556,-0.0239,-0.0033,0.0033,0
2009-12-31,,,86.3499984741211,,,,,,,,,,,,,,,,,,,52.029998779296875,39.02000045776367,,,,28.40999984741211,,,,,,,,,,,69.41000366210938,,,,,,,,,,,,,,,,2.4000000953674316,,,,,,,7.650000095367432,,,,,,,,,,,,,,0.3400000035762787,,,46.599998474121094,,,,,-0.00749969482421875,,44.704999923706055,,,,,,,41.79999923706055,,19.729999542236328,81.47000122070312,4.170000076293945,33.349998474121094,0.0275,0.0604,-0.0017000000000000001,0.0291,0
