,gvkey,iid,datadate,tic,trt1m,naics,sic,monthly_decimal_returns
4177939,29867,01,2010-11-30 00:00:00,CCRIQ,-64.2857,721120.0,7990.0,-0.642857
4177950,29867,01,2011-10-31 00:00:00,CCRIQ,-94.7368,721120.0,7990.0,-0.947368
4190965,29965,01C,2001-12-31 00:00:00,TFF.,-60.0,311930.0,2080.0,-0.6
4190978,29965,01C,2003-01-31 00:00:00,TFF.,-97.5,311930.0,2080.0,-0.975
4225777,30259,01,2020-03-31 00:00:00,PENN,-57.2202,713290.0,7990.0,-0.572202
4311143,31189,01,2001-04-30 00:00:00,TWOC,-58.3333,713210.0,7990.0,-0.583333
4311175,31189,01,2003-12-31 00:00:00,TWOC,-57.1429,713210.0,7990.0,-0.571429
4330741,31401,01,1998-12-31 00:00:00,3NHEI,-90.0,713210.0,7990.0,-0.9
4330744,31401,01,1999-03-31 00:00:00,3NHEI,-75.0,713210.0,7990.0,-0.75
4330801,31401,02,2003-12-31 00:00:00,PGMC,-61.4286,713210.0,7990.0,-0.614286
4330821,31401,02,2005-08-31 00:00:00,PGMC,-52.9412,713210.0,7990.0,-0.529412
4330842,31401,02,2007-05-31 00:00:00,PGMC,-62.5,713210.0,7990.0,-0.625
4330845,31401,02,2007-08-31 00:00:00,PGMC,-66.0,713210.0,7990.0,-0.66
4330846,31401,02,2007-09-30 00:00:00,PGMC,-52.9412,713210.0,7990.0,-0.529412
4330852,31401,02,2008-03-31 00:00:00,PGMC,-65.1163,713210.0,7990.0,-0.6511629999999999
4330873,31401,02,2009-12-31 00:00:00,PGMC,-60.0,713210.0,7990.0,-0.6
4346363,31550,01,2002-04-30 00:00:00,MENB,-77.7778,312120.0,2082.0,-0.777778
4346382,31550,01,2003-11-30 00:00:00,MENB,-60.0,312120.0,2082.0,-0.6
4346389,31550,01,2004-06-30 00:00:00,MENB,-58.8235,312120.0,2082.0,-0.5882350000000001
4346441,31550,01,2008-10-31 00:00:00,MENB,-61.8182,312120.0,2082.0,-0.618182
4346448,31550,01,2009-05-31 00:00:00,MENB,-66.6667,312120.0,2082.0,-0.666667
4346457,31550,01,2010-02-28 00:00:00,MENB,-68.6275,312120.0,2082.0,-0.686275
4346466,31550,01,2010-11-30 00:00:00,MENB,-53.8462,312120.0,2082.0,-0.538462
4346482,31550,01,2012-03-31 00:00:00,MENB,-59.4595,312120.0,2082.0,-0.594595
4346522,31550,01,2015-07-31 00:00:00,MENB,-56.0,312120.0,2082.0,-0.56
4346561,31550,01,2018-10-31 00:00:00,MENB,-86.25,312120.0,2082.0,-0.8625
4346563,31550,01,2018-12-31 00:00:00,MENB,-56.1056,312120.0,2082.0,-0.561056
4346576,31550,01,2020-01-31 00:00:00,MENB,-68.0412,312120.0,2082.0,-0.680412
4346581,31550,01,2020-06-30 00:00:00,MENB,-59.0909,312120.0,2082.0,-0.590909
4346595,31550,01,2021-08-31 00:00:00,MENB,-69.697,312120.0,2082.0,-0.69697
4346596,31550,01,2021-09-30 00:00:00,MENB,-74.6667,312120.0,2082.0,-0.7466670000000001
4356939,31634,01,2009-03-31 00:00:00,RVHLQ,-59.5238,713210.0,7990.0,-0.595238
4356942,31634,01,2009-06-30 00:00:00,RVHLQ,-63.0435,713210.0,7990.0,-0.630435
4356955,31634,01,2010-07-31 00:00:00,RVHLQ,-68.9655,713210.0,7990.0,-0.689655
4356963,31634,01,2011-03-31 00:00:00,RVHLQ,-80.0,713210.0,7990.0,-0.8
4374717,31808,01,1998-08-31 00:00:00,CBRAF,-60.7143,312120.0,2082.0,-0.607143
4374749,31808,01,2001-04-30 00:00:00,CBRAF,-68.0284,312120.0,2082.0,-0.680284
4374751,31808,01,2001-06-30 00:00:00,CBRAF,-70.0,312120.0,2082.0,-0.7
4374754,31808,01,2001-09-30 00:00:00,CBRAF,-56.0976,312120.0,2082.0,-0.560976
4374756,31808,01,2001-11-30 00:00:00,CBRAF,-56.0976,312120.0,2082.0,-0.560976
4374805,31808,01,2005-12-31 00:00:00,CBRAF,-80.0,312120.0,2082.0,-0.8
4374871,31808,01,2011-06-30 00:00:00,CBRAF,-66.6667,312120.0,2082.0,-0.666667
4462423,35031,01,2019-09-30 00:00:00,IONKF,-61.1,3122.0,2100.0,-0.611
4465503,35165,01,2019-05-31 00:00:00,CHUC,-86.2749,3122.0,2100.0,-0.862749
4465507,35165,01,2019-09-30 00:00:00,CHUC,-56.5217,3122.0,2100.0,-0.5652170000000001
4465508,35165,01,2019-10-31 00:00:00,CHUC,-75.0,3122.0,2100.0,-0.75
4472661,35480,01,2019-06-30 00:00:00,MMNT,-53.411,312140.0,2085.0,-0.53411
4472678,35480,01,2020-11-30 00:00:00,MMNT,-54.6531,312140.0,2085.0,-0.546531
4472687,35480,01,2021-08-31 00:00:00,MMNT,-60.0,312140.0,2085.0,-0.6
4472691,35480,01,2021-12-31 00:00:00,MMNT,-99.8,312140.0,2085.0,-0.998
4557203,60802,01,1998-08-31 00:00:00,DJTC,-56.6372,721120.0,7990.0,-0.566372
4557275,60802,01,2004-08-31 00:00:00,DJTC,-89.0547,721120.0,7990.0,-0.890547
4557328,60802,02,2008-11-30 00:00:00,TRMPQ,-54.4051,721120.0,7990.0,-0.544051
4557331,60802,02,2009-02-28 00:00:00,TRMPQ,-73.913,721120.0,7990.0,-0.73913
4557348,60802,02,2010-07-31 00:00:00,TRMPQ,-96.069,721120.0,7990.0,-0.96069
4593305,61197,01,1998-08-31 00:00:00,NTGL,-58.4,713290.0,7990.0,-0.584
4593311,61197,01,1999-02-28 00:00:00,NTGL,-67.9487,713290.0,7990.0,-0.6794870000000001
4593326,61197,01,2000-05-31 00:00:00,NTGL,-55.2632,713290.0,7990.0,-0.552632
4593344,61197,01,2001-11-30 00:00:00,NTGL,-70.0,713290.0,7990.0,-0.7
4593346,61197,01,2002-01-31 00:00:00,NTGL,-75.0,713290.0,7990.0,-0.75
4593349,61197,01,2002-04-30 00:00:00,NTGL,-66.6667,713290.0,7990.0,-0.666667
4593353,61197,01,2002-12-31 00:00:00,NTGL,-63.3707,713290.0,7990.0,-0.633707
4593355,61197,01,2003-02-28 00:00:00,NTGL,-55.0,713290.0,7990.0,-0.55
4593356,61197,01,2003-03-31 00:00:00,NTGL,-55.5556,713290.0,7990.0,-0.5555559999999999
4593357,61197,01,2003-04-30 00:00:00,NTGL,-61.25,713290.0,7990.0,-0.6125
4593358,61197,01,2003-05-31 00:00:00,NTGL,-70.9677,713290.0,7990.0,-0.7096769999999999
4593490,61197,01,2014-05-31 00:00:00,NTGL,-70.0,713290.0,7990.0,-0.7
4593493,61197,01,2014-08-31 00:00:00,NTGL,-66.0,713290.0,7990.0,-0.66
4593513,61197,01,2016-04-30 00:00:00,NTGL,-52.381,713290.0,7990.0,-0.52381
4593550,61197,01,2019-05-31 00:00:00,NTGL,-54.0541,713290.0,7990.0,-0.5405409999999999
4593578,61197,01,2021-09-30 00:00:00,NTGL,-97.1831,713290.0,7990.0,-0.971831
4593580,61197,01,2021-11-30 00:00:00,NTGL,-86.6667,713290.0,7990.0,-0.8666670000000001
4593583,61197,01,2022-02-28 00:00:00,NTGL,-90.0,713290.0,7990.0,-0.9
4593586,61197,01,2022-05-31 00:00:00,NTGL,-80.0,713290.0,7990.0,-0.8
4593588,61197,01,2022-07-31 00:00:00,NTGL,-75.0,713290.0,7990.0,-0.75
4623201,61501,01,1996-07-31 00:00:00,WIKD,-51.6667,312120.0,2082.0,-0.516667
4659405,61825,01,1998-03-31 00:00:00,PCHW,-54.8387,721120.0,7990.0,-0.5483870000000001
4659407,61825,01,1998-05-31 00:00:00,PCHW,-50.1597,721120.0,7990.0,-0.501597
4659409,61825,01,1998-07-31 00:00:00,PCHW,-59.6154,721120.0,7990.0,-0.596154
4659464,61825,01,2003-02-28 00:00:00,PCHW,-60.0,721120.0,7990.0,-0.6
4659470,61825,01,2003-08-31 00:00:00,PCHW,-62.963,721120.0,7990.0,-0.62963
4659482,61825,01,2004-08-31 00:00:00,PCHW,-82.8571,721120.0,7990.0,-0.8285710000000001
4659484,61825,01,2004-10-31 00:00:00,PCHW,-77.551,721120.0,7990.0,-0.77551
4659501,61825,01,2006-03-31 00:00:00,PCHW,-61.5385,721120.0,7990.0,-0.615385
4659503,61825,01,2006-05-31 00:00:00,PCHW,-57.1429,721120.0,7990.0,-0.571429
4659512,61825,01,2007-02-28 00:00:00,PCHW,-56.5217,721120.0,7990.0,-0.5652170000000001
4659527,61825,01,2008-05-31 00:00:00,PCHW,-60.0,721120.0,7990.0,-0.6
4660605,61834,01,1997-09-30 00:00:00,3ALES.,-93.4418,312120.0,2082.0,-0.934418
4660630,61834,01,2007-08-31 00:00:00,3ALES.,-99.6667,312120.0,2082.0,-0.9966670000000001
4671437,61963,01,1996-05-31 00:00:00,GPLA.1,-74.8,713290.0,7990.0,-0.748
4671439,61963,01,1996-07-31 00:00:00,GPLA.1,-50.7937,713290.0,7990.0,-0.507937
4671444,61963,01,1996-12-31 00:00:00,GPLA.1,-87.0968,713290.0,7990.0,-0.870968
4671459,61963,01,1998-03-31 00:00:00,GPLA.1,-50.7937,713290.0,7990.0,-0.507937
4671467,61963,01,1998-11-30 00:00:00,GPLA.1,-66.6667,713290.0,7990.0,-0.666667
4671559,61963,01,2006-07-31 00:00:00,GPLA.1,-66.6667,713290.0,7990.0,-0.666667
4671567,61963,01,2007-03-31 00:00:00,GPLA.1,-60.0,713290.0,7990.0,-0.6
4671584,61963,01,2008-08-31 00:00:00,GPLA.1,-81.1321,713290.0,7990.0,-0.811321
4671651,61963,01,2014-03-31 00:00:00,GPLA.1,-87.0,713290.0,7990.0,-0.87
4699187,62257,01,2000-11-30 00:00:00,UBET,-64.5161,713290.0,7990.0,-0.645161
4708216,62340,01,1998-08-31 00:00:00,ACEXF,-57.377,713290.0,7990.0,-0.57377
4708235,62340,01,2000-03-31 00:00:00,ACEXF,-58.9744,713290.0,7990.0,-0.589744
4708243,62340,01,2000-11-30 00:00:00,ACEXF,-71.875,713290.0,7990.0,-0.71875
4708248,62340,01,2001-04-30 00:00:00,ACEXF,-66.0,713290.0,7990.0,-0.66
4708266,62340,01,2002-10-31 00:00:00,ACEXF,-70.3704,713290.0,7990.0,-0.703704
4708288,62340,01,2004-08-31 00:00:00,ACEXF,-66.6667,713290.0,7990.0,-0.666667
4708340,62340,01,2008-12-31 00:00:00,ACEXF,-66.6667,713290.0,7990.0,-0.666667
4708375,62340,01,2015-11-30 00:00:00,ACEXF,-80.2704,713290.0,7990.0,-0.802704
4708421,62340,01C,2000-12-31 00:00:00,ACES.,-55.5556,713290.0,7990.0,-0.5555559999999999
4708426,62340,01C,2001-05-31 00:00:00,ACES.,-60.0,713290.0,7990.0,-0.6
4708428,62340,01C,2001-07-31 00:00:00,ACES.,-57.0,713290.0,7990.0,-0.57
4708440,62340,01C,2002-07-31 00:00:00,ACES.,-55.5556,713290.0,7990.0,-0.5555559999999999
4708443,62340,01C,2002-10-31 00:00:00,ACES.,-88.75,713290.0,7990.0,-0.8875
4708447,62340,01C,2003-02-28 00:00:00,ACES.,-53.125,713290.0,7990.0,-0.53125
4708548,62340,01C,2013-04-30 00:00:00,ACES.,-66.6667,713290.0,7990.0,-0.666667
4709741,62346,01,1999-03-31 00:00:00,FRBW,-52.0,312120.0,2082.0,-0.52
4709742,62346,01,1999-04-30 00:00:00,FRBW,-55.5556,312120.0,2082.0,-0.5555559999999999
4709760,62346,01,2000-12-31 00:00:00,FRBW,-62.4,312120.0,2082.0,-0.624
4709764,62346,01,2001-04-30 00:00:00,FRBW,-52.0,312120.0,2082.0,-0.52
4709783,62346,01,2002-11-30 00:00:00,FRBW,-66.6667,312120.0,2082.0,-0.666667
4709850,62346,01,2008-06-30 00:00:00,FRBW,-62.5,312120.0,2082.0,-0.625
4709856,62346,01,2008-12-31 00:00:00,FRBW,-99.3333,312120.0,2082.0,-0.9933329999999999
4752055,62829,01,2000-08-31 00:00:00,3BETM,-63.6364,713290.0,7990.0,-0.636364
4752056,62829,01,2000-09-30 00:00:00,3BETM,-65.6,713290.0,7990.0,-0.6559999999999999
4752090,62829,01,2003-07-31 00:00:00,3BETM,-75.0,713290.0,7990.0,-0.75
4804141,63414,01,1998-06-30 00:00:00,CIGR,-77.7778,312229.0,2100.0,-0.777778
4804143,63414,01,1998-08-31 00:00:00,CIGR,-64.7059,312229.0,2100.0,-0.647059
4804144,63414,01,1998-09-30 00:00:00,CIGR,-58.3333,312229.0,2100.0,-0.583333
4804147,63414,01,1998-12-31 00:00:00,CIGR,-65.3333,312229.0,2100.0,-0.6533329999999999
4804155,63414,01,1999-08-31 00:00:00,CIGR,-50.1597,312229.0,2100.0,-0.501597
4804158,63414,01,1999-11-30 00:00:00,CIGR,-98.4127,312229.0,2100.0,-0.984127
4804169,63414,01,2000-10-31 00:00:00,CIGR,-95.0,312229.0,2100.0,-0.95
4804222,63414,01,2005-03-31 00:00:00,CIGR,-66.6667,312229.0,2100.0,-0.666667
4804226,63414,01,2005-07-31 00:00:00,CIGR,-99.0,312229.0,2100.0,-0.99
4804247,63414,01,2007-04-30 00:00:00,CIGR,-99.0,312229.0,2100.0,-0.99
4804249,63414,01,2007-06-30 00:00:00,CIGR,-98.0,312229.0,2100.0,-0.98
4898356,64370,01,1997-12-31 00:00:00,IBCO,-52.919,312120.0,2082.0,-0.5291899999999999
4898383,64370,01,2000-10-31 00:00:00,IBCO,-83.3333,312120.0,2082.0,-0.833333
4898395,64370,01,2001-10-31 00:00:00,IBCO,-90.0,312120.0,2082.0,-0.9
4898417,64370,01,2003-08-31 00:00:00,IBCO,-98.5714,312120.0,2082.0,-0.985714
4898423,64370,01,2004-02-29 00:00:00,IBCO,-98.5714,312120.0,2082.0,-0.985714
4898426,64370,01,2004-05-31 00:00:00,IBCO,-98.5714,312120.0,2082.0,-0.985714
4898430,64370,01,2004-09-30 00:00:00,IBCO,-98.5714,312120.0,2082.0,-0.985714
4898462,64370,01,2007-05-31 00:00:00,IBCO,-69.3878,312120.0,2082.0,-0.693878
4898469,64370,01,2007-12-31 00:00:00,IBCO,-75.0,312120.0,2082.0,-0.75
