,gvkey,iid,datadate,tic,trt1m,naics,sic
80632,1408,01,31/08/1988,BEAM.2,-2.6455,312140.0,2085.0
80633,1408,01,30/09/1988,BEAM.2,14.6739,312140.0,2085.0
80634,1408,01,31/10/1988,BEAM.2,6.3697,312140.0,2085.0
80635,1408,01,30/11/1988,BEAM.2,2.4775,312140.0,2085.0
80636,1408,01,31/12/1988,BEAM.2,15.1648,312140.0,2085.0
80637,1408,01,31/01/1989,BEAM.2,-0.3817,312140.0,2085.0
80638,1408,01,28/02/1989,BEAM.2,-1.7471,312140.0,2085.0
80639,1408,01,31/03/1989,BEAM.2,1.9685,312140.0,2085.0
80640,1408,01,30/04/1989,BEAM.2,3.861,312140.0,2085.0
80641,1408,01,31/05/1989,BEAM.2,1.6506,312140.0,2085.0
80642,1408,01,30/06/1989,BEAM.2,0.369,312140.0,2085.0
80643,1408,01,31/07/1989,BEAM.2,13.7647,312140.0,2085.0
80644,1408,01,31/08/1989,BEAM.2,0.8143,312140.0,2085.0
80645,1408,01,30/09/1989,BEAM.2,-1.1309,312140.0,2085.0
80646,1408,01,31/10/1989,BEAM.2,-8.8235,312140.0,2085.0
80647,1408,01,30/11/1989,BEAM.2,5.276,312140.0,2085.0
80648,1408,01,31/12/1989,BEAM.2,-2.4055,312140.0,2085.0
80649,1408,01,31/01/1990,BEAM.2,-5.4577,312140.0,2085.0
80650,1408,01,28/02/1990,BEAM.2,-4.5736,312140.0,2085.0
80651,1408,01,31/03/1990,BEAM.2,2.3669,312140.0,2085.0
80652,1408,01,30/04/1990,BEAM.2,-0.3854,312140.0,2085.0
80653,1408,01,31/05/1990,BEAM.2,3.9536,312140.0,2085.0
80654,1408,01,30/06/1990,BEAM.2,-2.8195,312140.0,2085.0
80655,1408,01,31/07/1990,BEAM.2,6.1896,312140.0,2085.0
80656,1408,01,31/08/1990,BEAM.2,-1.377,312140.0,2085.0
80657,1408,01,30/09/1990,BEAM.2,2.2388,312140.0,2085.0
80658,1408,01,31/10/1990,BEAM.2,6.9343,312140.0,2085.0
80659,1408,01,30/11/1990,BEAM.2,11.6314,312140.0,2085.0
80660,1408,01,31/12/1990,BEAM.2,2.4691,312140.0,2085.0
80661,1408,01,31/01/1991,BEAM.2,-2.1084,312140.0,2085.0
80662,1408,01,28/02/1991,BEAM.2,9.2554,312140.0,2085.0
80663,1408,01,31/03/1991,BEAM.2,-0.2841,312140.0,2085.0
80664,1408,01,30/04/1991,BEAM.2,-5.698,312140.0,2085.0
80665,1408,01,31/05/1991,BEAM.2,3.6495,312140.0,2085.0
80666,1408,01,30/06/1991,BEAM.2,-7.6471,312140.0,2085.0
80667,1408,01,31/07/1991,BEAM.2,9.2357,312140.0,2085.0
80668,1408,01,31/08/1991,BEAM.2,5.5627,312140.0,2085.0
80669,1408,01,30/09/1991,BEAM.2,-0.8357,312140.0,2085.0
80670,1408,01,31/10/1991,BEAM.2,-5.618,312140.0,2085.0
80671,1408,01,30/11/1991,BEAM.2,-6.994,312140.0,2085.0
80672,1408,01,31/12/1991,BEAM.2,16.5049,312140.0,2085.0
80673,1408,01,31/01/1992,BEAM.2,0.9722,312140.0,2085.0
80674,1408,01,29/02/1992,BEAM.2,-1.6667,312140.0,2085.0
80675,1408,01,31/03/1992,BEAM.2,-0.8475,312140.0,2085.0
80676,1408,01,30/04/1992,BEAM.2,10.8262,312140.0,2085.0
80677,1408,01,31/05/1992,BEAM.2,-0.3856,312140.0,2085.0
80678,1408,01,30/06/1992,BEAM.2,-7.2917,312140.0,2085.0
80679,1408,01,31/07/1992,BEAM.2,6.882,312140.0,2085.0
80680,1408,01,31/08/1992,BEAM.2,-2.122,312140.0,2085.0
80681,1408,01,30/09/1992,BEAM.2,-0.271,312140.0,2085.0
80682,1408,01,31/10/1992,BEAM.2,-7.0652,312140.0,2085.0
80683,1408,01,30/11/1992,BEAM.2,-2.3567,312140.0,2085.0
80684,1408,01,31/12/1992,BEAM.2,-1.8182,312140.0,2085.0
80685,1408,01,31/01/1993,BEAM.2,-10.2037,312140.0,2085.0
80686,1408,01,28/02/1993,BEAM.2,-4.1812,312140.0,2085.0
80687,1408,01,31/03/1993,BEAM.2,-1.4545,312140.0,2085.0
80688,1408,01,30/04/1993,BEAM.2,-7.3801,312140.0,2085.0
80689,1408,01,31/05/1993,BEAM.2,7.5458,312140.0,2085.0
80690,1408,01,30/06/1993,BEAM.2,0.0,312140.0,2085.0
80691,1408,01,31/07/1993,BEAM.2,-2.2556,312140.0,2085.0
80692,1408,01,31/08/1993,BEAM.2,1.9,312140.0,2085.0
80693,1408,01,30/09/1993,BEAM.2,-0.3831,312140.0,2085.0
80694,1408,01,31/10/1993,BEAM.2,6.1538,312140.0,2085.0
80695,1408,01,30/11/1993,BEAM.2,1.0652,312140.0,2085.0
80696,1408,01,31/12/1993,BEAM.2,-3.2727,312140.0,2085.0
80697,1408,01,31/01/1994,BEAM.2,8.6241,312140.0,2085.0
80698,1408,01,28/02/1994,BEAM.2,-7.0175,312140.0,2085.0
80699,1408,01,31/03/1994,BEAM.2,-8.3019,312140.0,2085.0
80700,1408,01,30/04/1994,BEAM.2,11.5226,312140.0,2085.0
80701,1408,01,31/05/1994,BEAM.2,-2.583,312140.0,2085.0
80702,1408,01,30/06/1994,BEAM.2,-2.6923,312140.0,2085.0
80703,1408,01,31/07/1994,BEAM.2,9.4862,312140.0,2085.0
80704,1408,01,31/08/1994,BEAM.2,5.4945,312140.0,2085.0
80705,1408,01,30/09/1994,BEAM.2,0.6944,312140.0,2085.0
80706,1408,01,31/10/1994,BEAM.2,-2.7586,312140.0,2085.0
80707,1408,01,30/11/1994,BEAM.2,1.4388,312140.0,2085.0
80708,1408,01,31/12/1994,BEAM.2,6.383,312140.0,2085.0
80709,1408,01,31/01/1995,BEAM.2,1.3333,312140.0,2085.0
80710,1408,01,28/02/1995,BEAM.2,-0.6579,312140.0,2085.0
80711,1408,01,31/03/1995,BEAM.2,5.3691,312140.0,2085.0
80712,1408,01,30/04/1995,BEAM.2,3.1847,312140.0,2085.0
80713,1408,01,31/05/1995,BEAM.2,0.9259,312140.0,2085.0
80714,1408,01,30/06/1995,BEAM.2,-1.548,312140.0,2085.0
80715,1408,01,31/07/1995,BEAM.2,0.3145,312140.0,2085.0
80716,1408,01,31/08/1995,BEAM.2,6.5831,312140.0,2085.0
80717,1408,01,30/09/1995,BEAM.2,0.5952,312140.0,2085.0
80718,1408,01,31/10/1995,BEAM.2,1.4793,312140.0,2085.0
80719,1408,01,30/11/1995,BEAM.2,-0.8746,312140.0,2085.0
80720,1408,01,31/12/1995,BEAM.2,5.9524,312140.0,2085.0
80721,1408,01,31/01/1996,BEAM.2,2.5281,312140.0,2085.0
80722,1408,01,29/02/1996,BEAM.2,0.5479,312140.0,2085.0
80723,1408,01,31/03/1996,BEAM.2,-6.3361,312140.0,2085.0
80724,1408,01,30/04/1996,BEAM.2,-2.0588,312140.0,2085.0
80725,1408,01,31/05/1996,BEAM.2,6.3063,312140.0,2085.0
80726,1408,01,30/06/1996,BEAM.2,3.7143,312140.0,2085.0
80727,1408,01,31/07/1996,BEAM.2,0.2755,312140.0,2085.0
80728,1408,01,31/08/1996,BEAM.2,-9.6154,312140.0,2085.0
80729,1408,01,30/09/1996,BEAM.2,4.0,312140.0,2085.0
80730,1408,01,31/10/1996,BEAM.2,13.0178,312140.0,2085.0
80731,1408,01,30/11/1996,BEAM.2,1.0471,312140.0,2085.0
80732,1408,01,31/12/1996,BEAM.2,3.9267,312140.0,2085.0
80733,1408,01,31/01/1997,BEAM.2,2.7708,312140.0,2085.0
80734,1408,01,28/02/1997,BEAM.2,4.1667,312140.0,2085.0
80735,1408,01,31/03/1997,BEAM.2,-3.8005,312140.0,2085.0
80736,1408,01,30/04/1997,BEAM.2,6.1728,312140.0,2085.0
80737,1408,01,31/05/1997,BEAM.2,-7.907,312140.0,2085.0
80738,1408,01,30/06/1997,BEAM.2,12.3714,312140.0,2085.0
80739,1408,01,31/07/1997,BEAM.2,-5.0252,312140.0,2085.0
80740,1408,01,31/08/1997,BEAM.2,-2.7852,312140.0,2085.0
80741,1408,01,30/09/1997,BEAM.2,-1.6438,312140.0,2085.0
80742,1408,01,31/10/1997,BEAM.2,-1.8553,312140.0,2085.0
80743,1408,01,30/11/1997,BEAM.2,10.0871,312140.0,2085.0
80744,1408,01,31/12/1997,BEAM.2,2.418,312140.0,2085.0
80745,1408,01,31/01/1998,BEAM.2,3.2054,312140.0,2085.0
80746,1408,01,28/02/1998,BEAM.2,3.9791,312140.0,2085.0
80747,1408,01,31/03/1998,BEAM.2,0.7912,312140.0,2085.0
80748,1408,01,30/04/1998,BEAM.2,-7.5235,312140.0,2085.0
80749,1408,01,31/05/1998,BEAM.2,4.8068,312140.0,2085.0
80750,1408,01,30/06/1998,BEAM.2,0.0,312140.0,2085.0
80751,1408,01,31/07/1998,BEAM.2,-3.9024,312140.0,2085.0
80752,1408,01,31/08/1998,BEAM.2,-24.8122,312140.0,2085.0
80753,1408,01,30/09/1998,BEAM.2,7.483,312140.0,2085.0
80754,1408,01,31/10/1998,BEAM.2,11.6034,312140.0,2085.0
80755,1408,01,30/11/1998,BEAM.2,3.69,312140.0,2085.0
80756,1408,01,31/12/1998,BEAM.2,-7.156,312140.0,2085.0
80757,1408,01,31/01/1999,BEAM.2,5.1383,312140.0,2085.0
80758,1408,01,28/02/1999,BEAM.2,-8.7368,312140.0,2085.0
80759,1408,01,31/03/1999,BEAM.2,27.8008,312140.0,2085.0
80760,1408,01,30/04/1999,BEAM.2,2.5974,312140.0,2085.0
80761,1408,01,31/05/1999,BEAM.2,4.038,312140.0,2085.0
80762,1408,01,30/06/1999,BEAM.2,1.2232,312140.0,2085.0
80763,1408,01,31/07/1999,BEAM.2,-4.5317,312140.0,2085.0
80764,1408,01,31/08/1999,BEAM.2,-4.5063,312140.0,2085.0
80765,1408,01,30/09/1999,BEAM.2,-14.0,312140.0,2085.0
80766,1408,01,31/10/1999,BEAM.2,9.8837,312140.0,2085.0
80767,1408,01,30/11/1999,BEAM.2,-2.8783,312140.0,2085.0
80768,1408,01,31/12/1999,BEAM.2,-3.2907,312140.0,2085.0
80769,1408,01,31/01/2000,BEAM.2,-12.2873,312140.0,2085.0
80770,1408,01,29/02/2000,BEAM.2,-23.7759,312140.0,2085.0
80771,1408,01,31/03/2000,BEAM.2,14.2857,312140.0,2085.0
80772,1408,01,30/04/2000,BEAM.2,0.0,312140.0,2085.0
80773,1408,01,31/05/2000,BEAM.2,7.42,312140.0,2085.0
80774,1408,01,30/06/2000,BEAM.2,-13.3803,312140.0,2085.0
80775,1408,01,31/07/2000,BEAM.2,-2.439,312140.0,2085.0
80776,1408,01,31/08/2000,BEAM.2,14.3556,312140.0,2085.0
80777,1408,01,30/09/2000,BEAM.2,3.9216,312140.0,2085.0
80778,1408,01,31/10/2000,BEAM.2,11.0849,312140.0,2085.0
80779,1408,01,30/11/2000,BEAM.2,-1.0955,312140.0,2085.0
80780,1408,01,31/12/2000,BEAM.2,3.8961,312140.0,2085.0
80781,1408,01,31/01/2001,BEAM.2,6.7,312140.0,2085.0
80782,1408,01,28/02/2001,BEAM.2,6.2793,312140.0,2085.0
80783,1408,01,31/03/2001,BEAM.2,1.8354,312140.0,2085.0
80784,1408,01,30/04/2001,BEAM.2,-9.4477,312140.0,2085.0
80785,1408,01,31/05/2001,BEAM.2,11.0433,312140.0,2085.0
80786,1408,01,30/06/2001,BEAM.2,11.6739,312140.0,2085.0
80787,1408,01,31/07/2001,BEAM.2,-4.536,312140.0,2085.0
80788,1408,01,31/08/2001,BEAM.2,5.1065,312140.0,2085.0
80789,1408,01,30/09/2001,BEAM.2,-12.4183,312140.0,2085.0
80790,1408,01,31/10/2001,BEAM.2,10.0,312140.0,2085.0
80791,1408,01,30/11/2001,BEAM.2,7.2456,312140.0,2085.0
80792,1408,01,31/12/2001,BEAM.2,0.8149,312140.0,2085.0
80793,1408,01,31/01/2002,BEAM.2,2.8795,312140.0,2085.0
80794,1408,01,28/02/2002,BEAM.2,12.3251,312140.0,2085.0
80795,1408,01,31/03/2002,BEAM.2,8.5055,312140.0,2085.0
80796,1408,01,30/04/2002,BEAM.2,5.8538,312140.0,2085.0
80797,1408,01,31/05/2002,BEAM.2,3.1382,312140.0,2085.0
80798,1408,01,30/06/2002,BEAM.2,4.3802,312140.0,2085.0
80799,1408,01,31/07/2002,BEAM.2,-6.6071,312140.0,2085.0
80800,1408,01,31/08/2002,BEAM.2,0.8031,312140.0,2085.0
80801,1408,01,30/09/2002,BEAM.2,-9.8723,312140.0,2085.0
80802,1408,01,31/10/2002,BEAM.2,5.8575,312140.0,2085.0
80803,1408,01,30/11/2002,BEAM.2,-2.0376,312140.0,2085.0
80804,1408,01,31/12/2002,BEAM.2,-4.634,312140.0,2085.0
80805,1408,01,31/01/2003,BEAM.2,-5.2462,312140.0,2085.0
80806,1408,01,28/02/2003,BEAM.2,0.0908,312140.0,2085.0
80807,1408,01,31/03/2003,BEAM.2,-2.2126,312140.0,2085.0
80808,1408,01,30/04/2003,BEAM.2,12.8995,312140.0,2085.0
80809,1408,01,31/05/2003,BEAM.2,8.8223,312140.0,2085.0
80810,1408,01,30/06/2003,BEAM.2,-0.3817,312140.0,2085.0
80811,1408,01,31/07/2003,BEAM.2,6.5326,312140.0,2085.0
80812,1408,01,31/08/2003,BEAM.2,1.9601,312140.0,2085.0
80813,1408,01,30/09/2003,BEAM.2,0.6206,312140.0,2085.0
80814,1408,01,31/10/2003,BEAM.2,14.8018,312140.0,2085.0
80815,1408,01,30/11/2003,BEAM.2,5.3262,312140.0,2085.0
80816,1408,01,31/12/2003,BEAM.2,4.6399,312140.0,2085.0
80817,1408,01,31/01/2004,BEAM.2,-1.8744,312140.0,2085.0
80818,1408,01,29/02/2004,BEAM.2,2.3236,312140.0,2085.0
80819,1408,01,31/03/2004,BEAM.2,7.2048,312140.0,2085.0
80820,1408,01,30/04/2004,BEAM.2,-0.4959,312140.0,2085.0
80821,1408,01,31/05/2004,BEAM.2,-0.8525,312140.0,2085.0
80822,1408,01,30/06/2004,BEAM.2,0.1726,312140.0,2085.0
80823,1408,01,31/07/2004,BEAM.2,-4.3086,312140.0,2085.0
80824,1408,01,31/08/2004,BEAM.2,1.8011,312140.0,2085.0
80825,1408,01,30/09/2004,BEAM.2,1.285,312140.0,2085.0
80826,1408,01,31/10/2004,BEAM.2,-1.7141,312140.0,2085.0
80827,1408,01,30/11/2004,BEAM.2,8.2258,312140.0,2085.0
80828,1408,01,31/12/2004,BEAM.2,-1.6565,312140.0,2085.0
80829,1408,01,31/01/2005,BEAM.2,8.8106,312140.0,2085.0
80830,1408,01,28/02/2005,BEAM.2,-3.1555,312140.0,2085.0
80831,1408,01,31/03/2005,BEAM.2,-0.4568,312140.0,2085.0
80832,1408,01,30/04/2005,BEAM.2,4.8989,312140.0,2085.0
80833,1408,01,31/05/2005,BEAM.2,2.6602,312140.0,2085.0
80834,1408,01,30/06/2005,BEAM.2,2.659,312140.0,2085.0
80835,1408,01,31/07/2005,BEAM.2,6.4752,312140.0,2085.0
80836,1408,01,31/08/2005,BEAM.2,-1.9334,312140.0,2085.0
80837,1408,01,30/09/2005,BEAM.2,-6.4957,312140.0,2085.0
80838,1408,01,31/10/2005,BEAM.2,-6.5904,312140.0,2085.0
80839,1408,01,30/11/2005,BEAM.2,3.0933,312140.0,2085.0
80840,1408,01,31/12/2005,BEAM.2,0.077,312140.0,2085.0
80841,1408,01,31/01/2006,BEAM.2,-3.9221,312140.0,2085.0
80842,1408,01,28/02/2006,BEAM.2,3.9354,312140.0,2085.0
80843,1408,01,31/03/2006,BEAM.2,3.9716,312140.0,2085.0
80844,1408,01,30/04/2006,BEAM.2,-0.4093,312140.0,2085.0
80845,1408,01,31/05/2006,BEAM.2,-7.3973,312140.0,2085.0
80846,1408,01,30/06/2006,BEAM.2,-4.0405,312140.0,2085.0
80847,1408,01,31/07/2006,BEAM.2,2.1265,312140.0,2085.0
80848,1408,01,31/08/2006,BEAM.2,0.6481,312140.0,2085.0
80849,1408,01,30/09/2006,BEAM.2,3.4573,312140.0,2085.0
80850,1408,01,31/10/2006,BEAM.2,2.4497,312140.0,2085.0
80851,1408,01,30/11/2006,BEAM.2,5.64,312140.0,2085.0
80852,1408,01,31/12/2006,BEAM.2,5.5501,312140.0,2085.0
80853,1408,01,31/01/2007,BEAM.2,-1.9557,312140.0,2085.0
80854,1408,01,28/02/2007,BEAM.2,-3.4998,312140.0,2085.0
80855,1408,01,31/03/2007,BEAM.2,-1.9652,312140.0,2085.0
80856,1408,01,30/04/2007,BEAM.2,1.624,312140.0,2085.0
80857,1408,01,31/05/2007,BEAM.2,1.3358,312140.0,2085.0
80858,1408,01,30/06/2007,BEAM.2,1.9683,312140.0,2085.0
80859,1408,01,31/07/2007,BEAM.2,-1.299,312140.0,2085.0
80860,1408,01,31/08/2007,BEAM.2,2.7183,312140.0,2085.0
80861,1408,01,30/09/2007,BEAM.2,-1.9256,312140.0,2085.0
80862,1408,01,31/10/2007,BEAM.2,2.7979,312140.0,2085.0
80863,1408,01,30/11/2007,BEAM.2,-7.9981,312140.0,2085.0
80864,1408,01,31/12/2007,BEAM.2,-5.5969,312140.0,2085.0
80865,1408,01,31/01/2008,BEAM.2,-3.372,312140.0,2085.0
80866,1408,01,29/02/2008,BEAM.2,-6.4645,312140.0,2085.0
80867,1408,01,31/03/2008,BEAM.2,6.956,312140.0,2085.0
80868,1408,01,30/04/2008,BEAM.2,-2.705,312140.0,2085.0
80869,1408,01,31/05/2008,BEAM.2,3.3718,312140.0,2085.0
80870,1408,01,30/06/2008,BEAM.2,-10.1756,312140.0,2085.0
80871,1408,01,31/07/2008,BEAM.2,-8.1718,312140.0,2085.0
80872,1408,01,31/08/2008,BEAM.2,3.4025,312140.0,2085.0
80873,1408,01,30/09/2008,BEAM.2,-2.4821,312140.0,2085.0
80874,1408,01,31/10/2008,BEAM.2,-33.5077,312140.0,2085.0
80875,1408,01,30/11/2008,BEAM.2,0.2622,312140.0,2085.0
80876,1408,01,31/12/2008,BEAM.2,9.2063,312140.0,2085.0
80877,1408,01,31/01/2009,BEAM.2,-22.4806,312140.0,2085.0
80878,1408,01,28/02/2009,BEAM.2,-24.4063,312140.0,2085.0
80879,1408,01,31/03/2009,BEAM.2,3.3684,312140.0,2085.0
80880,1408,01,30/04/2009,BEAM.2,60.1222,312140.0,2085.0
80881,1408,01,31/05/2009,BEAM.2,-10.4554,312140.0,2085.0
80882,1408,01,30/06/2009,BEAM.2,-0.7712,312140.0,2085.0
80883,1408,01,31/07/2009,BEAM.2,13.9033,312140.0,2085.0
80884,1408,01,31/08/2009,BEAM.2,1.0867,312140.0,2085.0
80885,1408,01,30/09/2009,BEAM.2,7.9628,312140.0,2085.0
80886,1408,01,31/10/2009,BEAM.2,-9.3765,312140.0,2085.0
80887,1408,01,30/11/2009,BEAM.2,-0.8986,312140.0,2085.0
80888,1408,01,31/12/2009,BEAM.2,12.4707,312140.0,2085.0
80889,1408,01,31/01/2010,BEAM.2,-3.7731,312140.0,2085.0
80890,1408,01,28/02/2010,BEAM.2,5.8937,312140.0,2085.0
80891,1408,01,31/03/2010,BEAM.2,10.6776,312140.0,2085.0
80892,1408,01,30/04/2010,BEAM.2,8.0602,312140.0,2085.0
80893,1408,01,31/05/2010,BEAM.2,-9.1187,312140.0,2085.0
80894,1408,01,30/06/2010,BEAM.2,-17.4289,312140.0,2085.0
80895,1408,01,31/07/2010,BEAM.2,11.9959,312140.0,2085.0
80896,1408,01,31/08/2010,BEAM.2,2.5068,312140.0,2085.0
80897,1408,01,30/09/2010,BEAM.2,9.9129,312140.0,2085.0
80898,1408,01,31/10/2010,BEAM.2,9.7908,312140.0,2085.0
80899,1408,01,30/11/2010,BEAM.2,9.6762,312140.0,2085.0
80900,1408,01,31/12/2010,BEAM.2,1.9631,312140.0,2085.0
80901,1408,01,31/01/2011,BEAM.2,2.3734,312140.0,2085.0
80902,1408,01,28/02/2011,BEAM.2,0.5999,312140.0,2085.0
80903,1408,01,31/03/2011,BEAM.2,0.0485,312140.0,2085.0
80904,1408,01,30/04/2011,BEAM.2,5.1543,312140.0,2085.0
80905,1408,01,31/05/2011,BEAM.2,-0.2459,312140.0,2085.0
80906,1408,01,30/06/2011,BEAM.2,-1.4831,312140.0,2085.0
80907,1408,01,31/07/2011,BEAM.2,-5.5826,312140.0,2085.0
80908,1408,01,31/08/2011,BEAM.2,-4.8165,312140.0,2085.0
80909,1408,01,30/09/2011,BEAM.2,-5.3221,312140.0,2085.0
80910,1408,01,31/10/2011,BEAM.2,13.9423,312140.0,2085.0
80911,1408,01,30/11/2011,BEAM.2,6.6356,312140.0,2085.0
80912,1408,01,31/12/2011,BEAM.2,-2.4562,312140.0,2085.0
80913,1408,01,31/01/2012,BEAM.2,2.1081,312140.0,2085.0
80914,1408,01,29/02/2012,BEAM.2,5.6872,312140.0,2085.0
80915,1408,01,31/03/2012,BEAM.2,6.3362,312140.0,2085.0
80916,1408,01,30/04/2012,BEAM.2,-3.0562,312140.0,2085.0
80917,1408,01,31/05/2012,BEAM.2,7.0183,312140.0,2085.0
80918,1408,01,30/06/2012,BEAM.2,3.1869,312140.0,2085.0
80919,1408,01,31/07/2012,BEAM.2,0.6241,312140.0,2085.0
80920,1408,01,31/08/2012,BEAM.2,-6.8623,312140.0,2085.0
80921,1408,01,30/09/2012,BEAM.2,-1.4051,312140.0,2085.0
80922,1408,01,31/10/2012,BEAM.2,-3.4411,312140.0,2085.0
80923,1408,01,30/11/2012,BEAM.2,1.3589,312140.0,2085.0
80924,1408,01,31/12/2012,BEAM.2,8.8754,312140.0,2085.0
80925,1408,01,31/01/2013,BEAM.2,0.4092,312140.0,2085.0
80926,1408,01,28/02/2013,BEAM.2,-0.1386,312140.0,2085.0
80927,1408,01,31/03/2013,BEAM.2,4.1127,312140.0,2085.0
80928,1408,01,30/04/2013,BEAM.2,1.8414,312140.0,2085.0
80929,1408,01,31/05/2013,BEAM.2,0.5486,312140.0,2085.0
80930,1408,01,30/06/2013,BEAM.2,-2.6681,312140.0,2085.0
80931,1408,01,31/07/2013,BEAM.2,2.9789,312140.0,2085.0
80932,1408,01,31/08/2013,BEAM.2,-3.2543,312140.0,2085.0
80933,1408,01,30/09/2013,BEAM.2,3.1923,312140.0,2085.0
80934,1408,01,31/10/2013,BEAM.2,4.099,312140.0,2085.0
80935,1408,01,30/11/2013,BEAM.2,0.6761,312140.0,2085.0
80936,1408,01,31/12/2013,BEAM.2,0.7848,312140.0,2085.0
80937,1408,01,31/01/2014,BEAM.2,22.392,312140.0,2085.0
80938,1408,01,28/02/2014,BEAM.2,-0.1381,312140.0,2085.0
80939,1408,01,31/03/2014,BEAM.2,0.4098,312140.0,2085.0
80940,1408,01,30/04/2014,BEAM.2,0.2401,312140.0,2085.0
133986,1663,01,31/01/1962,BUD.2,,312120.0,2082.0
133987,1663,01,28/02/1962,BUD.2,,312120.0,2082.0
133988,1663,01,31/03/1962,BUD.2,6.7057,312120.0,2082.0
133989,1663,01,30/04/1962,BUD.2,-6.6771,312120.0,2082.0
133990,1663,01,31/05/1962,BUD.2,-20.8315,312120.0,2082.0
133991,1663,01,30/06/1962,BUD.2,-4.2918,312120.0,2082.0
133992,1663,01,31/07/1962,BUD.2,11.435,312120.0,2082.0
133993,1663,01,31/08/1962,BUD.2,-1.3559,312120.0,2082.0
133994,1663,01,30/09/1962,BUD.2,-4.7325,312120.0,2082.0
133995,1663,01,31/10/1962,BUD.2,-12.203,312120.0,2082.0
133996,1663,01,30/11/1962,BUD.2,24.0496,312120.0,2082.0
133997,1663,01,31/12/1962,BUD.2,5.1136,312120.0,2082.0
133998,1663,01,31/01/1963,BUD.2,11.8789,312120.0,2082.0
133999,1663,01,28/02/1963,BUD.2,4.6845,312120.0,2082.0
134000,1663,01,31/03/1963,BUD.2,0.6546,312120.0,2082.0
134001,1663,01,30/04/1963,BUD.2,-1.626,312120.0,2082.0
134002,1663,01,31/05/1963,BUD.2,9.2637,312120.0,2082.0
134003,1663,01,30/06/1963,BUD.2,-7.8447,312120.0,2082.0
134004,1663,01,31/07/1963,BUD.2,-5.6198,312120.0,2082.0
134005,1663,01,31/08/1963,BUD.2,2.2846,312120.0,2082.0
134006,1663,01,30/09/1963,BUD.2,-8.283,312120.0,2082.0
134007,1663,01,31/10/1963,BUD.2,0.4704,312120.0,2082.0
134008,1663,01,30/11/1963,BUD.2,-6.5459,312120.0,2082.0
134009,1663,01,31/12/1963,BUD.2,-0.324,312120.0,2082.0
134010,1663,01,31/01/1964,BUD.2,3.4697,312120.0,2082.0
134011,1663,01,29/02/1964,BUD.2,-0.1873,312120.0,2082.0
134012,1663,01,31/03/1964,BUD.2,3.5679,312120.0,2082.0
134013,1663,01,30/04/1964,BUD.2,15.311,312120.0,2082.0
134014,1663,01,31/05/1964,BUD.2,-0.6564,312120.0,2082.0
134015,1663,01,30/06/1964,BUD.2,1.8518,312120.0,2082.0
134016,1663,01,31/07/1964,BUD.2,-1.157,312120.0,2082.0
134017,1663,01,31/08/1964,BUD.2,1.5125,312120.0,2082.0
134018,1663,01,30/09/1964,BUD.2,8.4647,312120.0,2082.0
134019,1663,01,31/10/1964,BUD.2,0.4591,312120.0,2082.0
134020,1663,01,30/11/1964,BUD.2,4.6458,312120.0,2082.0
134021,1663,01,31/12/1964,BUD.2,8.7211,312120.0,2082.0
134022,1663,01,31/01/1965,BUD.2,5.7348,312120.0,2082.0
134023,1663,01,28/02/1965,BUD.2,9.8851,312120.0,2082.0
134024,1663,01,31/03/1965,BUD.2,-1.1675,312120.0,2082.0
134025,1663,01,30/04/1965,BUD.2,9.3916,312120.0,2082.0
134026,1663,01,31/05/1965,BUD.2,7.363,312120.0,2082.0
134027,1663,01,30/06/1965,BUD.2,-9.2058,312120.0,2082.0
134028,1663,01,31/07/1965,BUD.2,18.9971,312120.0,2082.0
134029,1663,01,31/08/1965,BUD.2,4.2774,312120.0,2082.0
134030,1663,01,30/09/1965,BUD.2,1.8051,312120.0,2082.0
134031,1663,01,31/10/1965,BUD.2,6.2943,312120.0,2082.0
134032,1663,01,30/11/1965,BUD.2,-3.321,312120.0,2082.0
134033,1663,01,31/12/1965,BUD.2,-1.1161,312120.0,2082.0
134034,1663,01,31/01/1966,BUD.2,7.8355,312120.0,2082.0
134035,1663,01,28/02/1966,BUD.2,-5.5081,312120.0,2082.0
134036,1663,01,31/03/1966,BUD.2,1.3841,312120.0,2082.0
134037,1663,01,30/04/1966,BUD.2,1.3226,312120.0,2082.0
134038,1663,01,31/05/1966,BUD.2,3.9368,312120.0,2082.0
134039,1663,01,30/06/1966,BUD.2,8.3876,312120.0,2082.0
134040,1663,01,31/07/1966,BUD.2,-8.9031,312120.0,2082.0
134041,1663,01,31/08/1966,BUD.2,-3.6082,312120.0,2082.0
134042,1663,01,30/09/1966,BUD.2,-2.1505,312120.0,2082.0
134043,1663,01,31/10/1966,BUD.2,10.4175,312120.0,2082.0
134044,1663,01,30/11/1966,BUD.2,6.9865,312120.0,2082.0
134045,1663,01,31/12/1966,BUD.2,8.8597,312120.0,2082.0
134046,1663,01,31/01/1967,BUD.2,2.5756,312120.0,2082.0
134047,1663,01,28/02/1967,BUD.2,10.5457,312120.0,2082.0
134048,1663,01,31/03/1967,BUD.2,11.0436,312120.0,2082.0
134049,1663,01,30/04/1967,BUD.2,-3.4247,312120.0,2082.0
134050,1663,01,31/05/1967,BUD.2,14.2412,312120.0,2082.0
134051,1663,01,30/06/1967,BUD.2,-8.7239,312120.0,2082.0
134052,1663,01,31/07/1967,BUD.2,-1.0103,312120.0,2082.0
